path,label,generator,split
data/CIFake/train/FAKE/3702 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1017.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4555 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1315 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4862 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1770 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3791 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4367 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4155 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1125 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2911 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1782 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2041 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3364 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2692 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4036 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3138 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1264 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1318 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5438 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4195 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1576 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1329.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5270 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4932 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4753 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4421 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2347 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1919.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3962 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5461 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5125 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2283.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2225 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1025 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5336 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1673 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5556 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3289 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1570 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3003 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2533 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4428 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3020 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1083 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3952 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5819 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3355.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5650 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1046 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2927 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1063 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2354 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4472 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1030 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1143 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2081 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1695 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2356 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3174 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5761 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2205 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5929 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2949 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5252 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2834 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5837 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3965 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5081 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3943 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3053.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4850 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4252.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4083 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4198.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5932 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5483 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2746 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3768 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3253 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3802 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1746 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5341 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3751 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2187 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1747 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2044 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2695 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5476.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3593 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2346 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4858 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5623 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5969 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2032 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2514.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1775 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1708 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4588 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5167 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5497 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1686 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1663 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4497 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2536 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3338 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1576.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2161 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2007 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2844.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3838 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3707 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4159 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1917 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4864 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4613 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3350 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2758 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4585 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3526 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4624 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3743 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3460 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2996 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1307 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5538 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1142 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2003 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1069 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1990 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1740 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5037 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1165 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2293 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5510 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2518 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1654 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2117 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4864 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5437.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2211 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2597.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2097 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4721 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2100 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3911 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5178 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1494 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2435 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5525 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4913 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4424 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4818 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3037 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4693 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3102 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2493.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4022.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2205 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2132 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4836 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3664 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4954 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4117 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3543 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2150 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2811.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5650 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4279.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5269 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1325 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3448 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1491 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5217 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5807 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3079 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2165 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4409 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3452 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4028 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5107 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2181.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3842 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5216 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5496 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4700 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3488 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5083 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3441 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5254 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5225 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4713 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3414 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1980 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2162 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2245 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2419 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1318 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5065 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3262.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3001 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1384 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1602 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5660 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3811 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1791 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2456 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4991 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4899 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4748 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2506 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5617 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3510 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3596 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5510 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1357 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3479 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2986 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1610 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3991.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1350.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2298 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5922 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1076 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1882 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2772 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1593 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3480 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3111 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1880 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1592 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4387 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3750 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3397 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2642.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3364 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4042 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3345 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3987.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5323 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2056 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2330.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4943 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2346 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1081 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4586 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4348 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5157 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2463 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3301 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5270 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3084 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2857 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1609 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1771 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1248 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5139 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4091 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1475 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2385 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1509.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1921 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2007 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2447 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1282 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4739 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3572 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5266 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4697 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2913 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5339 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4513 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3402 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5830 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3953 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2991 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4288 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3458 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1737 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4866 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1300 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5822.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4353 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3692 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3575 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1304 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4618 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1247 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2852 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3351 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2934 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4259 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2229 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3248.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4334 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3217.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1127.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3233 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1258 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5533 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3520.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3099 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5083 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3058 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4910 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1131 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5203 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5618 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3566 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4753 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3725 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3648 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3687 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4450 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5710 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5681 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2114 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4980 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5617 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2585 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1009 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3492 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2451 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3552 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3254 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2387 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4877 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3692 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1968 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2470 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4512 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5894 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1802.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3936 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2853 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3373 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1756.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5592 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2630 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5106 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3256 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2135 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5600 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1672 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3465.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5441 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4717 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5801 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1058 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4991 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1380 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4159 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3107 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3650 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4931 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3842 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4647 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3808 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3881 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5929 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5203 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1501 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3582 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2578 (8).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2478 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4969 (10).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5057 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4876 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2028 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5741.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3199 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3172 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3344 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1838 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5873 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5130 (9).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2295.jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3292 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5591 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4844 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1639 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/5347 (3).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4128 (7).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4598 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4559 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/1014 (4).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3006 (2).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/4658 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/2018 (5).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3592 (6).jpg,1,sd14_cifake,train
data/CIFake/train/FAKE/3466 (4).jpg,1,sd14_cifake,train
