source,archive,member,dest_path,label,generator,domain,split,sha256
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img001830.jpg,data/wildfake/stylegan3/19105069425b508f.jpg,1,stylegan3,ffhq,train,dbc831c13703111406e530d47e5712e77e2acf643905e3090d20f951226bcd46
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img005443.jpg,data/wildfake/stylegan3/060cad7033357bff.jpg,1,stylegan3,ffhq,train,cf729dfeefacea44ec115c5fcc1154cdc4ae8096fa64ebe887c4b0ad0df52a5d
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img005858.jpg,data/wildfake/stylegan3/56c89c820b7b7189.jpg,1,stylegan3,ffhq,train,dcffffa24d0b2fafc4959aa68951eac87a9651cf6ef05ccaff370a4316fcfcc7
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img003527.jpg,data/wildfake/stylegan3/6db2482ee731d525.jpg,1,stylegan3,ffhq,train,4878f89d33c901f3e95842ecd56a9c62733de3f658804fa3d30f715acaa6ac9e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img004618.jpg,data/wildfake/stylegan3/31922ef4d06c2043.jpg,1,stylegan3,ffhq,train,e1bee5fcb3620aca64ae19c290574dd469d619d6da448e78f6606659beb7759a
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img000053.jpg,data/wildfake/stylegan3/695142d62d690b21.jpg,1,stylegan3,ffhq,train,0a208d1d614a389c8a457f407e8328862fb58fca55e4d39dc9b98a39fde874a3
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img005406.jpg,data/wildfake/stylegan3/e14a45148464803f.jpg,1,stylegan3,ffhq,train,e7dfe4971602c20ae4b356ea76d72b0cac558a2184cc68233fec6bdf564a5a1b
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img006200.jpg,data/wildfake/stylegan3/f3ca75bc70c89163.jpg,1,stylegan3,ffhq,train,8c8ddaa325ec84120da1fe4f781ff5ca17b8035190bbbffcd8c5bc2bede79341
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img001684.jpg,data/wildfake/stylegan3/fb7bbb84abaa80fc.jpg,1,stylegan3,ffhq,train,2d55fec6c7440a5d3a35ec9f784a259cbd8ddf129d18c1d622fc472b93aa9bf0
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img001065.jpg,data/wildfake/stylegan3/1598ce3a772ab60a.jpg,1,stylegan3,ffhq,train,4db1fef4448323cd4fb4727a402b52d10b8053fff58997d7d2d37c6fde0890cc
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img000306.jpg,data/wildfake/stylegan3/c2507db0d4195878.jpg,1,stylegan3,ffhq,train,abd606ae910904b1ed0f080a5b500fd779a868810994538221ab56e0b5d9ee30
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img007885.jpg,data/wildfake/stylegan3/30fcc46da35454f5.jpg,1,stylegan3,ffhq,train,60a63660f7745c22cfc285c84767a2a3d4a5bd9c74671f3663017b0fef139fa8
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img007277.jpg,data/wildfake/stylegan3/cd8369a5c79dc700.jpg,1,stylegan3,ffhq,train,46101211bab71074ab2fcb030c00a14942c17fe165b5d2f250ad60e672c25101
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img007353.jpg,data/wildfake/stylegan3/78e08c7d8d0a5890.jpg,1,stylegan3,ffhq,train,5ed760a324b118f83b638b00f69e1514caa4571dca682ebcbb08ddb4cbae8a90
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img001480.jpg,data/wildfake/stylegan3/b5fbf956380adbf6.jpg,1,stylegan3,ffhq,train,86c134d306803ebb5b25c5d471e52c53c312599af37882edf343f0c76dcf71b8
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img003223.jpg,data/wildfake/stylegan3/8a4442d4776d70ba.jpg,1,stylegan3,ffhq,train,67b8c6a8f21496715447ce04145812657c525222a785e2b666bed515ae0c5106
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img001807.jpg,data/wildfake/stylegan3/a1b93eb24cf96d65.jpg,1,stylegan3,ffhq,train,5dc5b7bab56b8b463deafd936b833d4397ba064d665068dd9f788fb20682525b
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img006814.jpg,data/wildfake/stylegan3/63a1fe45bcb6403a.jpg,1,stylegan3,ffhq,train,8bec2899244ca3b9daa261f25a076fb9acefa2640e3d494846135d53cbce2fda
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img007638.jpg,data/wildfake/stylegan3/ea5120cd8a4f3434.jpg,1,stylegan3,ffhq,train,eb5c4127220e5a050073322dc194d612dd2184ed8e6099bc0d44c91f1736a583
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img003972.jpg,data/wildfake/stylegan3/cbbde5ba2f144f70.jpg,1,stylegan3,ffhq,train,faa57698ada598dc58ed83e44c27f1ffbc628a95b5468217bc1f8132379adffd
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img006613.jpg,data/wildfake/stylegan3/520ffcc10fd84755.jpg,1,stylegan3,ffhq,train,f62f0494601328276589e2c857f0870c8fe32d11f4c883c2dd334ef4fe7d66ea
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img000741.jpg,data/wildfake/stylegan3/224378b4da9a2bf7.jpg,1,stylegan3,ffhq,train,c2bbb27e960c44e080dc29e456c5eda508ac7b4934f63be3c2f22f08704cd839
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img000142.jpg,data/wildfake/stylegan3/8af1325f57884431.jpg,1,stylegan3,ffhq,train,18f66c35021eaa8b2da11538585d26151c296cefc0ae86b5f344e1dcc96a5ad6
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img004966.jpg,data/wildfake/stylegan3/7ef387fa1cd30535.jpg,1,stylegan3,ffhq,train,7460b525ad129cce8fbb61181faeac1df35ed0e138a2dccf762b17dd68a5e37e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img002302.jpg,data/wildfake/stylegan3/7eb766560ce8565e.jpg,1,stylegan3,ffhq,train,48716a17dc237ae90c7cc4f1400fefb840ece197fef0d9c335b70f948937a5aa
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img003300.jpg,data/wildfake/stylegan3/fb6856a0b82d039f.jpg,1,stylegan3,ffhq,train,0d22c63a06096a811f55b31be13cb75d4b942a8f7fb7541cb13c34acb9b70bbc
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img000371.jpg,data/wildfake/stylegan3/ce41f004333f0fda.jpg,1,stylegan3,ffhq,train,8e947e4c8e37f5ae51db5d11fcd3122737758ecad8620d70f03fc6abdb9d359c
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img007194.jpg,data/wildfake/stylegan3/a7febda3a5305eb8.jpg,1,stylegan3,ffhq,train,9dac2e9077c7ead5dd8db1d5f6aa162a3d4ee7bb554a54f4776b04ff09f0243e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img007800.jpg,data/wildfake/stylegan3/98eefa66b96b218e.jpg,1,stylegan3,ffhq,train,0d2777823202df78a7c325e24f1fdff4520574e1676e803cd021b476bcbf862e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img007945.jpg,data/wildfake/stylegan3/aed160de0498e48b.jpg,1,stylegan3,ffhq,train,320201af59470adc65748c4ae49e2b9ac6692b2829935cd42b3748a92fc2780b
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img001342.jpg,data/wildfake/stylegan3/a1efb3606c993c87.jpg,1,stylegan3,ffhq,train,c29abcb879674185dfba71de6b9066fd9acceb5ced805e3ff6f491af29555bb7
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img003180.jpg,data/wildfake/stylegan3/2762d990825e5965.jpg,1,stylegan3,ffhq,train,994302c8fd7085c43ba6683adf803b06f2213eb854d7a93daac3e33df2990905
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img004971.jpg,data/wildfake/stylegan3/b91afdcd3583ca05.jpg,1,stylegan3,ffhq,train,efcb3338dc5b88306049e92e2947d0e582e7b3c8ac0478e50e130e1e23bdcf41
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img007612.jpg,data/wildfake/stylegan3/c32db4fb740818d7.jpg,1,stylegan3,ffhq,train,428a5028254c7be38b4d94b2b465d727ed1718329d7ef45f9001e378923cc2e8
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img000053.jpg,data/wildfake/stylegan3/c7eeb38d6604c518.jpg,1,stylegan3,ffhq,train,9b7659775ec4b8fea37c7e3c80846f43eba7fd648b3c84e8e29d4df00569794b
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img007256.jpg,data/wildfake/stylegan3/249b8ac7db52a013.jpg,1,stylegan3,ffhq,train,ee56144221a08dc5b169c5b7125df6c4660054a13ad704e9f5910c9abcf799f3
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img005220.jpg,data/wildfake/stylegan3/5a66b2655e1d24d5.jpg,1,stylegan3,ffhq,train,a198c349865b78730c59692d785716dccba523c8e8983923486a149741defedb
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img001499.jpg,data/wildfake/stylegan3/891323bee05db2df.jpg,1,stylegan3,ffhq,train,a52d0a2d8bacb067416e72607f95909123b0d314fdb46067df06ad6c1bea78a4
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img003502.jpg,data/wildfake/stylegan3/bf54eb8a2bb50bd5.jpg,1,stylegan3,ffhq,train,35ed02b0976fa14b84a3f108a33c35feca43cf62d704ff517722a89543c77968
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img000725.jpg,data/wildfake/stylegan3/3b882d5b810147ef.jpg,1,stylegan3,ffhq,train,294ae561e357a54f4794d32b6adbab05bf3a092c4ad939d4aef864dbefac14e3
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img000477.jpg,data/wildfake/stylegan3/7a6b4cba7dea46fd.jpg,1,stylegan3,ffhq,train,c2a2b52e29fdbf3723a6bcd6111dcf7c087d0a08d19bab5bad3840130cb52bd5
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img005542.jpg,data/wildfake/stylegan3/7c33d1d50586cf3a.jpg,1,stylegan3,ffhq,train,c6d6dfab54a7b105a14346feb7766398bd84e9402e1f304a9c50edb4096267ad
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img000523.jpg,data/wildfake/stylegan3/79116b46ca3f84bb.jpg,1,stylegan3,ffhq,train,bb9f982255394a0bfa8ba38db8f364a196a026b833546ea8cad7e6a41b4d3763
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img001160.jpg,data/wildfake/stylegan3/074a6efaf569e816.jpg,1,stylegan3,ffhq,train,4eb36c645d45d0a40585b9a878cb74d926f680e8d1e4465ece9443a5acace62e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img003671.jpg,data/wildfake/stylegan3/f1c46640dd0af3f8.jpg,1,stylegan3,ffhq,train,e103f63cdf539dd28732410882ca336d092dcc4ffc568a4750cef9a00d74fd46
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img001319.jpg,data/wildfake/stylegan3/bcb7a61c08f8c20f.jpg,1,stylegan3,ffhq,train,1338caf0a6844899d9137b4e14c335c9f28df6b2d09822d3d814b87a51d96a27
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img004270.jpg,data/wildfake/stylegan3/95cdc25c57f42fad.jpg,1,stylegan3,ffhq,train,88f521062513bf44c83d1d9846ca04788e87b7f96be2ea2b3fe5d610fddbbbca
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img004073.jpg,data/wildfake/stylegan3/0fa5d6b6a9c2494f.jpg,1,stylegan3,ffhq,train,d9e5924e311be2232bfb33b47e5c461065791ca6bf1213827d202f704f0fcb62
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img000973.jpg,data/wildfake/stylegan3/798127635f85d8bb.jpg,1,stylegan3,ffhq,train,7bd50209f7e7480ba71e92281e571c65ea156e42ca23e1f90b145f99f364feff
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img005982.jpg,data/wildfake/stylegan3/c5903a18a2b0d0a5.jpg,1,stylegan3,ffhq,train,09bda639dbe5f36dd1b8b483d0814c319406a07e6551bbeda8efda753fee49d3
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img002293.jpg,data/wildfake/stylegan3/f744023011e79e13.jpg,1,stylegan3,ffhq,train,fa625ca09914c40f036d5f58e5745f27874b7418f552d9f0475ddddecc703834
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img002248.jpg,data/wildfake/stylegan3/c760b6e9664bf10f.jpg,1,stylegan3,ffhq,train,dc67b9090a28f28ecb0b7d18917b251d92491d69965d83438545593201703478
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img002724.jpg,data/wildfake/stylegan3/a8ddb952c887f5b6.jpg,1,stylegan3,ffhq,train,9861be2539544f502d2e7eef82872dbc203c20d9b8411080190061415e4d3512
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img007212.jpg,data/wildfake/stylegan3/f9859ae4525efdc2.jpg,1,stylegan3,ffhq,train,a6f26048133aa0d4d65387d4d253e877b4ae24edbde5968bde16c078b587c4d4
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img005090.jpg,data/wildfake/stylegan3/6a67107106cf0e7f.jpg,1,stylegan3,ffhq,train,a39c34ca0cc3500eddeec03e45d487f1b41183414994de49bf826145030facd7
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img006021.jpg,data/wildfake/stylegan3/ecf9365b69b3d0a8.jpg,1,stylegan3,ffhq,train,d80abf721eeff4a896ac26fab31a753665caae5c542a485aded93a7a72154ddd
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img006969.jpg,data/wildfake/stylegan3/fcbfc3140697e337.jpg,1,stylegan3,ffhq,train,e49e8919197e0681080dfabe911e4fd8c540538e9750a92ebbf1066fdf8dfe00
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfacesu-1024x1024/img007223.jpg,data/wildfake/stylegan3/84e9b4429c56d150.jpg,1,stylegan3,ffhq,train,1e31f24b90d56942876fc98901b8fd9583b8335fa85cf3cbcfd6b4ae99d0ed41
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img003851.jpg,data/wildfake/stylegan3/8cdb5f764668028a.jpg,1,stylegan3,ffhq,train,788cb7befc81bb4b6e3e8b47b1579cf67b272d950d70feb26f6c43e4f37c0b04
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img007328.jpg,data/wildfake/stylegan3/3eb40a469f995c60.jpg,1,stylegan3,ffhq,train,e38e910f03a69fda42c22c90a85bc6015c4d1cba47259a56c6b62e6cd9c3f3c8
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img003451.jpg,data/wildfake/stylegan3/9fe6ff8b87b3b42a.jpg,1,stylegan3,ffhq,train,14b4e2884cebef7d1c9631f52b5ff57f104764c7805595c773cd3cd8233ab878
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img003481.jpg,data/wildfake/stylegan3/9e47dc6f4c752a75.jpg,1,stylegan3,ffhq,train,06344f9039160b493e396e29f87a556c1f4d067abfaa51370c305d0cf249c542
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img005908.jpg,data/wildfake/stylegan3/6170c5a1fc61dbee.jpg,1,stylegan3,ffhq,train,62d03b5015f8c36676a28adf9a805f1865814c5bb5f1f9c7955fb452ef99dda8
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img000966.jpg,data/wildfake/stylegan3/61d7c6df5b651ba7.jpg,1,stylegan3,ffhq,train,36030654a0deae97ea7c1f365e5df1ba4611d7dd97219b1df0061eda824729b6
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img002960.jpg,data/wildfake/stylegan3/1f45290d9261d7ef.jpg,1,stylegan3,ffhq,train,8ae57dff3a7d25549f43a427c359d80802e416e816e9a24a9306b03fdcd0d0f7
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img002082.jpg,data/wildfake/stylegan3/093f32bed7904c7e.jpg,1,stylegan3,ffhq,train,b0a8ce0fef2c5c8c8449504dd97b57c133c16faa831742b438b58ceadc763506
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img007056.jpg,data/wildfake/stylegan3/b9023f7a923e6ae6.jpg,1,stylegan3,ffhq,train,7d2cb1912db41b139a26d2f0526b43115020466e919d870c762128313e5cc212
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img003632.jpg,data/wildfake/stylegan3/e5cfb79d81afd1fa.jpg,1,stylegan3,ffhq,train,334f0dc995c20fac09b5651a505925244e0962fdcd908c0a8c0a974f4d218853
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img003300.jpg,data/wildfake/stylegan3/1df6695462bc985b.jpg,1,stylegan3,ffhq,train,ac1690088224477a838f49637c6c21ce6d0e844c57b690d38294c2702000006e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img003128.jpg,data/wildfake/stylegan3/ab4f4ecd1b945258.jpg,1,stylegan3,ffhq,train,cfa75a244d93f01b4fc3544b5e312b64adc1325c1495c7ffa7a9f5490372f0ad
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img003397.jpg,data/wildfake/stylegan3/cdccf1759acd7f55.jpg,1,stylegan3,ffhq,train,90ae19d8a636db401ce23a02e28c64b89eb78da6e3ed8f90b5576e109926b369
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfacesu-1024x1024/img001831.jpg,data/wildfake/stylegan3/4855edd8356b6e64.jpg,1,stylegan3,ffhq,train,ae8b8aa3b9549cb33e05768b5032b72333fb47a7fe02bf81c7f6a6082f8e69ad
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img002898.jpg,data/wildfake/stylegan3/af0f97b745595a4c.jpg,1,stylegan3,ffhq,train,46596d50b557b27dec9a0c2778a5afd3bbbbae92719ba943076aaace8a29430e
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-afhqv2-512x512/img006952.jpg,data/wildfake/stylegan3/5885ccfc6af72712.jpg,1,stylegan3,ffhq,train,22361dd8e281dd7856edc733fba16b52fa52cdfb08bd48d5c45e64afe3651f67
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img006069.jpg,data/wildfake/stylegan3/cd53f639a1c47ecb.jpg,1,stylegan3,ffhq,train,1fb19b2870691a240e83526054d0abd2484f9145e001e31da6af6065ad9a1d2b
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img007448.jpg,data/wildfake/stylegan3/11648d00f11581d1.jpg,1,stylegan3,ffhq,train,416f0fcb50e822f8e6f6beed169e392d1da1609059bb001c8cf6e945fc294222
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img002302.jpg,data/wildfake/stylegan3/c81b939a648e9cf5.jpg,1,stylegan3,ffhq,train,c8187c6e9280ad037853f341c7dffbe74ba0defad8a85564ff15e7f23424749f
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img000665.jpg,data/wildfake/stylegan3/523e9554c64aafa4.jpg,1,stylegan3,ffhq,train,e1d5ebce3952467cdb28281547b002442d92c2e8038b49b7e8b4f98c3792cb78
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-afhqv2-512x512/img001256.jpg,data/wildfake/stylegan3/fc772c688a330f0f.jpg,1,stylegan3,ffhq,train,48d58a0b0a50abe71fa326ed0d42e90ac87bb1e08615996074b07775b9072336
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img006936.jpg,data/wildfake/stylegan3/58db0465dc71c752.jpg,1,stylegan3,ffhq,train,d1a86efe3d9ed84bf398215e85d0427e3eebe179c2c43438ebb9f55c8d218a38
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhqu-1024x1024/img000637.jpg,data/wildfake/stylegan3/7dbe8ef69783edc9.jpg,1,stylegan3,ffhq,train,583454a57577a526b4186ef8ad0ef1a45b0ff0338451af2e6722c129fa8b54cb
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img004795.jpg,data/wildfake/stylegan3/33aa9a97ded3d9a8.jpg,1,stylegan3,ffhq,train,ae6207fcd402a2b1c5e573ae47f1bd18a7dbd60777d4c531126193a55429a953
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img005282.jpg,data/wildfake/stylegan3/c93011d6dc6e8e3d.jpg,1,stylegan3,ffhq,train,f55037b87d6a2f3e983ccd4b55bb887a71493e669b7a034341c17161f05ab351
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-ffhq-1024x1024/img003955.jpg,data/wildfake/stylegan3/af671fd8bb9dd20a.jpg,1,stylegan3,ffhq,train,b4e87bd98ec95798cb1f8d025194d36f976eaa0094254aa4890ef2580d6d9c32
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-r-metfaces-1024x1024/img005470.jpg,data/wildfake/stylegan3/2e1fab51f9de1387.jpg,1,stylegan3,ffhq,train,e80b05aaf086c214837c3520a1915976a5bac2008c900a0e630d1f05f2b28e75
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhqu-1024x1024/img007968.jpg,data/wildfake/stylegan3/5165acea48ef3924.jpg,1,stylegan3,ffhq,train,e6f84af41800836e877ad5c83c6c7a13d76ac0729783e8050f3b7e6cd7a42451
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-metfaces-1024x1024/img000451.jpg,data/wildfake/stylegan3/1e812b7e55845e75.jpg,1,stylegan3,ffhq,train,cf0d9ebbaed07c237b231df2fcd7f43adc00bfee8a1f8a825274ef278c6c46a4
wildfake,Images/GAN_based.zip,GAN_based/Typical/styleGAN/sg3/stylegan3-t-ffhq-1024x1024/img004129.jpg,data/wildfake/stylegan3/129074e95565b13b.jpg,1,stylegan3,ffhq,train,281d437412fdf3c9ab748b9fd2ec44fab5106ea412971a0b55e6f53d284a4df1
wildfake,Images/Real/imagenet.zip,imagenet/val/n02096585/img083901.jpg,data/wildfake/real/d44e65ae2068ce0c.jpg,0,real,imagenet,val,032e11c2cedba35cd638c9a7c458db2649d733ea6a1be226738280fb074627ce
wildfake,Images/Real/imagenet.zip,imagenet/train/n02123597/img022723.jpg,data/wildfake/real/e99c355fa2aad63a.jpg,0,real,imagenet,val,5a54ec93be2b61de094e7a74aeb806aa533a76e7668b8aa246a3fd15298da4e2
wildfake,Images/Real/imagenet.zip,imagenet/val/n03742115/img092979.jpg,data/wildfake/real/e7d0f8e3dc42465f.jpg,0,real,imagenet,val,0edb5e066f4430f523ca3fd6f0572a64911d9560cc2abbd1162c0c8b770a1d95
wildfake,Images/Real/imagenet.zip,imagenet/train/n02808440/img034836.jpg,data/wildfake/real/af6ca2a761d99723.jpg,0,real,imagenet,val,a28f111a0215caa48ee85a393efa7c5aa56ff15a2f260e2722d03b1c69b902eb
wildfake,Images/Real/imagenet.zip,imagenet/val/n04584207/img098070.jpg,data/wildfake/real/0ecb2ccb579cd05c.jpg,0,real,imagenet,val,7ff921ace2952177ee737741f99c1c7f12effbc139e3e116bd0eeaf156ca4931
wildfake,Images/Real/imagenet.zip,imagenet/train/n02106662/img018863.jpg,data/wildfake/real/8ecafb988565205c.jpg,0,real,imagenet,val,29f92ee062d9001054ff734f85c3eb80e1d1b6ea296a6a54174175519388c5d8
